playID,playerID,team,frame_num,x,y,position,speed,acceleration,distance,direction,event
1,8,offense,3,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,14,defense,3,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,15,defense,3,65.5380630493164,32.58534622192383,player,0.21151132427853497,0,0.0211511324278535,0,
1,16,offense,3,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,3,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,3,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,3,77.8397216796875,21.688724517822266,player,0.18316699524171312,0,0.018316699524171313,0,
1,20,offense,3,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,3,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,3,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,4,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,4,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,4,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,4,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,4,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,4,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,4,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,4,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,4,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,4,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,4,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,4,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,4,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,4,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,4,65.5380630493164,32.58534622192383,player,0.21151132427853497,0,0.0211511324278535,0,
1,16,offense,4,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,4,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,4,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,4,77.8397216796875,21.688724517822266,player,0.18316699524171312,0,0.018316699524171313,0,
1,20,offense,4,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,4,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,4,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,5,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,5,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,5,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,5,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,5,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,5,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,5,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,5,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,5,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,5,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,5,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,5,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,5,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,5,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,5,65.53988647460938,32.60641860961914,player,0.21151132427853497,0,0.0211511324278535,0,
1,16,offense,5,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,5,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,5,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,5,77.83615112304688,21.670759201049805,player,0.18316699524171312,0,0.018316699524171313,0,
1,20,offense,5,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,5,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,5,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,6,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,6,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,6,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,6,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,6,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,6,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,6,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,6,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,6,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,6,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,6,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,6,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,6,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,6,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,6,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,6,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,6,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,6,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,6,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,6,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,6,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,6,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,7,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,7,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,7,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,7,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,7,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,7,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,7,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,7,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,7,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,7,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,7,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,7,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,7,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,7,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,7,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,7,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,7,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,7,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,7,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,7,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,7,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,7,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,8,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,8,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,8,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,8,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,8,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,8,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,8,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,8,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,8,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,8,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,8,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,8,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,8,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,8,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,8,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,8,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,8,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,8,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,8,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,8,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,8,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,8,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,9,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,9,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,9,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,9,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,9,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,9,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,9,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,9,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,9,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,9,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,9,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,9,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,9,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,9,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,9,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,9,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,9,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,9,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,9,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,9,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,9,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,9,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,10,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,10,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,10,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,10,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,10,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,10,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,10,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,10,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,10,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,10,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,10,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,10,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,10,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,10,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,10,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,10,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,10,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,10,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,10,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,10,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,10,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,10,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,11,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,11,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,11,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,11,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,11,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,11,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,11,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,11,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,11,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,11,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,11,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,11,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,11,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,11,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,11,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,11,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,11,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,11,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,11,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,11,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,11,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,11,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,12,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,12,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,12,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,12,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,12,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,12,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,12,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,12,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,12,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,12,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,12,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,12,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,12,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,12,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,12,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,12,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,12,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,12,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,12,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,12,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,12,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,12,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,13,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,13,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,13,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,13,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,13,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,13,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,13,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,13,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,13,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,13,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,13,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,13,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,13,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,13,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,13,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,13,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,13,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,13,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,13,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,13,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,13,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,13,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,14,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,14,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,14,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,14,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,14,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,14,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,14,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,14,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,14,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,14,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,14,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,14,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,14,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,14,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
1,15,defense,14,65.53988647460938,32.60641860961914,player,0.0,0,0.0,0,
1,16,offense,14,79.45670318603516,23.309852600097656,player,0.0,0,0.0,0,
1,17,defense,14,73.3213119506836,38.65406799316406,player,0.0,0,0.0,0,
1,18,offense,14,80.61312866210938,27.8692569732666,player,0.0,0,0.0,0,
1,19,defense,14,77.83615112304688,21.670759201049805,player,0.0,0,0.0,0,
1,20,offense,14,80.1865234375,22.69603729248047,player,0.0,0,0.0,0,
1,21,offense,14,80.31768035888672,21.286474227905273,player,0.0,0,0.0,0,
1,22,offense,14,80.16415405273438,26.21260643005371,player,0.0,0,0.0,0,
1,1,offense,15,81.01554870605469,14.72665023803711,player,0.0,0,0.0,0,
1,2,defense,15,74.82513427734375,12.733368873596191,player,0.0,0,0.0,0,
1,3,offense,15,80.97045135498047,34.9991569519043,player,0.0,0,0.0,0,
1,4,defense,15,69.42743682861328,19.29676055908203,player,0.0,0,0.0,0,
1,6,defense,15,77.87503051757812,24.725112915039062,player,0.0,0,0.0,0,
1,5,offense,15,79.85990142822266,33.20756530761719,player,0.0,0,0.0,0,
1,7,defense,15,75.06466674804688,24.50302505493164,player,0.0,0,0.0,0,
1,9,defense,15,77.51353454589844,19.30582046508789,player,0.0,0,0.0,0,
1,10,offense,15,80.0274658203125,18.66669464111328,player,0.0,0,0.0,0,
1,11,offense,15,83.59412384033203,21.014829635620117,player,0.0,0,0.0,0,
1,12,defense,15,76.85971069335938,30.40510368347168,player,0.0,0,0.0,0,
1,13,defense,15,75.90516662597656,18.57752227783203,player,0.0,0,0.0,0,
1,14,defense,15,77.67337799072266,28.28490447998047,player,0.0,0,0.0,0,
1,8,offense,15,83.65794372558594,23.533288955688477,qb,0.0,0,0.0,0,
